anime_id,anime_name,anime_link
3031,Digimon_Frontier__Ornismon_Fukkatsu,https://myanimelist.net/anime/3031/Digimon_Frontier__Ornismon_Fukkatsu
13119,Hakuouki_Movie_2__Shikon_Soukyuu,https://myanimelist.net/anime/13119/Hakuouki_Movie_2__Shikon_Soukyuu
10500,Ojiisan_no_Lamp,https://myanimelist.net/anime/10500/Ojiisan_no_Lamp
24821,Isshuukan_Friends_Specials,https://myanimelist.net/anime/24821/Isshuukan_Friends_Specials
37826,Osake_wa_Fuufu_ni_Natte_kara__Yuzu_Atsukan,https://myanimelist.net/anime/37826/Osake_wa_Fuufu_ni_Natte_kara__Yuzu_Atsukan
37616,Ten_Count,https://myanimelist.net/anime/37616/Ten_Count
37584,Bakumatsu,https://myanimelist.net/anime/37584/Bakumatsu
5670,GA__Geijutsuka_Art_Design_Class,https://myanimelist.net/anime/5670/GA__Geijutsuka_Art_Design_Class
23989,Maken-Ki_Two_Specials,https://myanimelist.net/anime/23989/Maken-Ki_Two_Specials
1556,Kikoushi_Enma,https://myanimelist.net/anime/1556/Kikoushi_Enma
10178,Otona_Joshi_no_Anime_Time,https://myanimelist.net/anime/10178/Otona_Joshi_no_Anime_Time
42361,Ijiranaide_Nagatoro-san,https://myanimelist.net/anime/42361/Ijiranaide_Nagatoro-san
32634,Okusama_ga_Seitokaichou__Okusama_Gekijou,https://myanimelist.net/anime/32634/Okusama_ga_Seitokaichou__Okusama_Gekijou
9907,Bokura_no_Live_Kimi_to_no_Life,https://myanimelist.net/anime/9907/Bokura_no_Live_Kimi_to_no_Life
35658,Kuroko_no_Basket__Last_Game_NG-shuu,https://myanimelist.net/anime/35658/Kuroko_no_Basket__Last_Game_NG-shuu
9690,Densetsu_no_Yuusha_no_Densetsu__Iris_Report,https://myanimelist.net/anime/9690/Densetsu_no_Yuusha_no_Densetsu__Iris_Report
1471,City_Hunter_2,https://myanimelist.net/anime/1471/City_Hunter_2
792,Ranma_½__Kessen_Tougenkyou_Hanayome_wo_Torimodose,https://myanimelist.net/anime/792/Ranma_½__Kessen_Tougenkyou_Hanayome_wo_Torimodose
31683,Danchigai__Juusan_Goutou_Sentou_Ikitai,https://myanimelist.net/anime/31683/Danchigai__Juusan_Goutou_Sentou_Ikitai
869,Slayers_Return,https://myanimelist.net/anime/869/Slayers_Return
281,Akane_Maniax,https://myanimelist.net/anime/281/Akane_Maniax
6712,Natsu_no_Arashi_Akinaichuu,https://myanimelist.net/anime/6712/Natsu_no_Arashi_Akinaichuu
21235,Imanara_Maniau_Log_Horizon,https://myanimelist.net/anime/21235/Imanara_Maniau_Log_Horizon
782,Gasaraki,https://myanimelist.net/anime/782/Gasaraki
29583,Kuroko_no_Basket__Oshaberi_Demo_Shimasen_ka,https://myanimelist.net/anime/29583/Kuroko_no_Basket__Oshaberi_Demo_Shimasen_ka
3861,Shaman_King_Specials,https://myanimelist.net/anime/3861/Shaman_King_Specials
23459,Sekai_Seifuku__Bouryaku_no_Zvezda_-_Shin_Zvezda_Daisakusen,https://myanimelist.net/anime/23459/Sekai_Seifuku__Bouryaku_no_Zvezda_-_Shin_Zvezda_Daisakusen
7110,Shounen_Maid_Kuuro-kun__Tenshi_no_Uta,https://myanimelist.net/anime/7110/Shounen_Maid_Kuuro-kun__Tenshi_no_Uta
32697,Ozmafia,https://myanimelist.net/anime/32697/Ozmafia
37870,BanG_Dream_3rd_Season,https://myanimelist.net/anime/37870/BanG_Dream_3rd_Season
866,Slayers_Premium,https://myanimelist.net/anime/866/Slayers_Premium
19157,Youkai_Watch,https://myanimelist.net/anime/19157/Youkai_Watch
39790,Adachi_to_Shimamura,https://myanimelist.net/anime/39790/Adachi_to_Shimamura
293,Di_Gi_Charat,https://myanimelist.net/anime/293/Di_Gi_Charat
1170,Slayers_Special,https://myanimelist.net/anime/1170/Slayers_Special
23399,Minami_no_Shima_no_Dera-chan,https://myanimelist.net/anime/23399/Minami_no_Shima_no_Dera-chan
870,Dragon_Half,https://myanimelist.net/anime/870/Dragon_Half
2229,Dragon_Quest__Dai_no_Daibouken_TV,https://myanimelist.net/anime/2229/Dragon_Quest__Dai_no_Daibouken_TV
39959,Ani_ni_Tsukeru_Kusuri_wa_Nai_3,https://myanimelist.net/anime/39959/Ani_ni_Tsukeru_Kusuri_wa_Nai_3
31561,Gangsta_Recap,https://myanimelist.net/anime/31561/Gangsta_Recap
33350,Zhen_Hun_Jie,https://myanimelist.net/anime/33350/Zhen_Hun_Jie
642,Ichigo_100__Koi_ga_Hajimaru_Satsuei_Gasshuku_-_Yureru_Kokoro_ga_Higashi_e_Nishi_e,https://myanimelist.net/anime/642/Ichigo_100__Koi_ga_Hajimaru_Satsuei_Gasshuku_-_Yureru_Kokoro_ga_Higashi_e_Nishi_e
32740,Girls___Panzer_Movie_Specials,https://myanimelist.net/anime/32740/Girls___Panzer_Movie_Specials
1577,Taiho_Shichau_zo,https://myanimelist.net/anime/1577/Taiho_Shichau_zo
10933,R-15__R15_Shounen_Hyouryuuki,https://myanimelist.net/anime/10933/R-15__R15_Shounen_Hyouryuuki
40615,Umibe_no_Étranger,https://myanimelist.net/anime/40615/Umibe_no_Étranger
1629,Devilman_Lady,https://myanimelist.net/anime/1629/Devilman_Lady
33797,ID-0,https://myanimelist.net/anime/33797/ID-0
6714,Dragon_Ball_Z__Atsumare_Gokuu_World,https://myanimelist.net/anime/6714/Dragon_Ball_Z__Atsumare_Gokuu_World
12001,One_Piece_3D__Gekisou_Trap_Coaster,https://myanimelist.net/anime/12001/One_Piece_3D__Gekisou_Trap_Coaster
40239,Arifureta_Shokugyou_de_Sekai_Saikyou_Recap,https://myanimelist.net/anime/40239/Arifureta_Shokugyou_de_Sekai_Saikyou_Recap
33456,Fate_kaleid_liner_Prisma☆Illya_3rei_Specials,https://myanimelist.net/anime/33456/Fate_kaleid_liner_Prisma☆Illya_3rei_Specials
1738,Muteki_Kanban_Musume,https://myanimelist.net/anime/1738/Muteki_Kanban_Musume
868,Slayers_Great,https://myanimelist.net/anime/868/Slayers_Great
222,Mezzo_DSA,https://myanimelist.net/anime/222/Mezzo_DSA
884,Shin_Angyo_Onshi,https://myanimelist.net/anime/884/Shin_Angyo_Onshi
40333,Uzumaki,https://myanimelist.net/anime/40333/Uzumaki
1127,UFO_Princess_Valkyrie,https://myanimelist.net/anime/1127/UFO_Princess_Valkyrie
289,Comic_Party,https://myanimelist.net/anime/289/Comic_Party
20889,Kuro_no_Sumika__Chronus,https://myanimelist.net/anime/20889/Kuro_no_Sumika__Chronus
2237,Rozen_Maiden__Meitantei_Kunkun_-_Duell_Walzer,https://myanimelist.net/anime/2237/Rozen_Maiden__Meitantei_Kunkun_-_Duell_Walzer
9930,Snow_Halation,https://myanimelist.net/anime/9930/Snow_Halation
456,Gokujou_Seitokai,https://myanimelist.net/anime/456/Gokujou_Seitokai
1384,Kyuuketsuhime_Miyu,https://myanimelist.net/anime/1384/Kyuuketsuhime_Miyu
365,Fake,https://myanimelist.net/anime/365/Fake
40178,Null_Peta,https://myanimelist.net/anime/40178/Null_Peta
34604,UQ_Holder__Mahou_Sensei_Negima_2_OVA,https://myanimelist.net/anime/34604/UQ_Holder__Mahou_Sensei_Negima_2_OVA
867,Slayers_Gorgeous,https://myanimelist.net/anime/867/Slayers_Gorgeous
2150,Tanoshii_Muumin_Ikka,https://myanimelist.net/anime/2150/Tanoshii_Muumin_Ikka
16199,Girls___Panzer__Shoukai_Shimasu,https://myanimelist.net/anime/16199/Girls___Panzer__Shoukai_Shimasu
495,Bakuretsu_Hunters,https://myanimelist.net/anime/495/Bakuretsu_Hunters
33840,Kabuki-bu,https://myanimelist.net/anime/33840/Kabuki-bu
9911,Houkago_no_Pleiades,https://myanimelist.net/anime/9911/Houkago_no_Pleiades
641,Ichigo_100_Special_2,https://myanimelist.net/anime/641/Ichigo_100_Special_2
6438,Detective_Conan_OVA_09__The_Stranger_in_10_Years,https://myanimelist.net/anime/6438/Detective_Conan_OVA_09__The_Stranger_in_10_Years
1583,009-1,https://myanimelist.net/anime/1583/009-1
33064,Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi,https://myanimelist.net/anime/33064/Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi
2623,Flanders_no_Inu_Movie,https://myanimelist.net/anime/2623/Flanders_no_Inu_Movie
159,Boukyaku_no_Senritsu,https://myanimelist.net/anime/159/Boukyaku_no_Senritsu
308,Zettai_Shounen,https://myanimelist.net/anime/308/Zettai_Shounen
5029,Major_Movie__Yuujou_no_Winning_Shot,https://myanimelist.net/anime/5029/Major_Movie__Yuujou_no_Winning_Shot
28881,New_Initial_D_Movie__Legend_2_-_Tousou,https://myanimelist.net/anime/28881/New_Initial_D_Movie__Legend_2_-_Tousou
40807,Ore_wo_Suki_nano_wa_Omae_dake_ka_yo__Ore_wa_Teinei_ni_Susumeru,https://myanimelist.net/anime/40807/Ore_wo_Suki_nano_wa_Omae_dake_ka_yo__Ore_wa_Teinei_ni_Susumeru
15731,Tamayura__More_Aggressive,https://myanimelist.net/anime/15731/Tamayura__More_Aggressive
3270,IGPX__Immortal_Grand_Prix_2005,https://myanimelist.net/anime/3270/IGPX__Immortal_Grand_Prix_2005
40595,Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen,https://myanimelist.net/anime/40595/Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen
15537,Tsugou_no_Yoi_Sexfriend,https://myanimelist.net/anime/15537/Tsugou_no_Yoi_Sexfriend
35566,Koe_no_Katachi_Specials,https://myanimelist.net/anime/35566/Koe_no_Katachi_Specials
17341,Yama_no_Susume__Kabe_tte_Kowakunai_no,https://myanimelist.net/anime/17341/Yama_no_Susume__Kabe_tte_Kowakunai_no
20801,Koakuma_Kanojo_The_Animation,https://myanimelist.net/anime/20801/Koakuma_Kanojo_The_Animation
447,Weiß_Kreuz,https://myanimelist.net/anime/447/Weiß_Kreuz
3859,Top_Secret__The_Revelation,https://myanimelist.net/anime/3859/Top_Secret__The_Revelation
624,Mouse,https://myanimelist.net/anime/624/Mouse
39506,Phantasy_Star_Online_2__Episode_Oracle,https://myanimelist.net/anime/39506/Phantasy_Star_Online_2__Episode_Oracle
10807,Nichijou__Original_Jikai_Yokoku,https://myanimelist.net/anime/10807/Nichijou__Original_Jikai_Yokoku
36515,Dies_Irae__To_the_Ring_Reincarnation,https://myanimelist.net/anime/36515/Dies_Irae__To_the_Ring_Reincarnation
31422,Minami_Kamakura_Koukou_Joshi_Jitenshabu,https://myanimelist.net/anime/31422/Minami_Kamakura_Koukou_Joshi_Jitenshabu
1299,Flag,https://myanimelist.net/anime/1299/Flag
7897,Issho_ni_Sleeping__Sleeping_with_Hinako,https://myanimelist.net/anime/7897/Issho_ni_Sleeping__Sleeping_with_Hinako
32152,Closers__Side_Blacklambs,https://myanimelist.net/anime/32152/Closers__Side_Blacklambs
38663,Mushikago_no_Cagaster,https://myanimelist.net/anime/38663/Mushikago_no_Cagaster
971,Astro_Boy__Tetsuwan_Atom,https://myanimelist.net/anime/971/Astro_Boy__Tetsuwan_Atom
3326,Inaka_Isha,https://myanimelist.net/anime/3326/Inaka_Isha
6162,Tailenders,https://myanimelist.net/anime/6162/Tailenders
34915,The_iDOLMSTER_SideM,https://myanimelist.net/anime/34915/The_iDOLMSTER_SideM
348,Binzume_Yousei,https://myanimelist.net/anime/348/Binzume_Yousei
33322,JK_Bitch_ni_Shiboraretai,https://myanimelist.net/anime/33322/JK_Bitch_ni_Shiboraretai
3349,Kiddy_GiRL-AND,https://myanimelist.net/anime/3349/Kiddy_GiRL-AND
1358,Hokuto_no_Ken_Movie,https://myanimelist.net/anime/1358/Hokuto_no_Ken_Movie
8599,Mayoi_Neko_Overrun_Specials,https://myanimelist.net/anime/8599/Mayoi_Neko_Overrun_Specials
39477,Shingeki_no_Kyojin_Season_3_Specials,https://myanimelist.net/anime/39477/Shingeki_no_Kyojin_Season_3_Specials
2488,Mei_to_Koneko_Bus,https://myanimelist.net/anime/2488/Mei_to_Koneko_Bus
35714,Yami_Shibai_5,https://myanimelist.net/anime/35714/Yami_Shibai_5
14991,Harem_Time_The_Animation,https://myanimelist.net/anime/14991/Harem_Time_The_Animation
637,Iketeru_Futari,https://myanimelist.net/anime/637/Iketeru_Futari
35369,Seikaisuru_Kado__Ninovo,https://myanimelist.net/anime/35369/Seikaisuru_Kado__Ninovo
1732,Negima_Natsu_Special,https://myanimelist.net/anime/1732/Negima_Natsu_Special
33814,Ao_Oni_The_Animation,https://myanimelist.net/anime/33814/Ao_Oni_The_Animation
37902,One_Piece__Episode_of_Sorajima,https://myanimelist.net/anime/37902/One_Piece__Episode_of_Sorajima
890,Yuusha-Ou_GaoGaiGar,https://myanimelist.net/anime/890/Yuusha-Ou_GaoGaiGar
11375,hack__The_Movie__Sekai_no_Mukou_ni,https://myanimelist.net/anime/11375/hack__The_Movie__Sekai_no_Mukou_ni
6795,Genius_Party_Beyond,https://myanimelist.net/anime/6795/Genius_Party_Beyond
36439,Sword_Art_Online_Movie__Ordinal_Scale_-_Sword_Art_Offline,https://myanimelist.net/anime/36439/Sword_Art_Online_Movie__Ordinal_Scale_-_Sword_Art_Offline
7598,Loups_Garous,https://myanimelist.net/anime/7598/Loups_Garous
2356,Amon__Devilman_Mokushiroku,https://myanimelist.net/anime/2356/Amon__Devilman_Mokushiroku
1485,Akachan_to_Boku,https://myanimelist.net/anime/1485/Akachan_to_Boku
11341,Tantei_Opera_Milky_Holmes_Dai_2_Maku,https://myanimelist.net/anime/11341/Tantei_Opera_Milky_Holmes_Dai_2_Maku
36871,Ultraman,https://myanimelist.net/anime/36871/Ultraman
1369,Detective_Conan_OVA_01__Conan_vs_Kid_vs_Yaiba,https://myanimelist.net/anime/1369/Detective_Conan_OVA_01__Conan_vs_Kid_vs_Yaiba
37303,K__Seven_Stories_Movie_2_-_Side_Blue_-_Tenrou_no_Gotoku,https://myanimelist.net/anime/37303/K__Seven_Stories_Movie_2_-_Side_Blue_-_Tenrou_no_Gotoku
2564,Code-E,https://myanimelist.net/anime/2564/Code-E
38098,Mix,https://myanimelist.net/anime/38098/Mix
29,Zipang,https://myanimelist.net/anime/29/Zipang
15611,Cardfight_Vanguard__Link_Joker-hen,https://myanimelist.net/anime/15611/Cardfight_Vanguard__Link_Joker-hen
9761,Finder_Series,https://myanimelist.net/anime/9761/Finder_Series
621,Night_Walker__Mayonaka_no_Tantei,https://myanimelist.net/anime/621/Night_Walker__Mayonaka_no_Tantei
840,Narue_no_Sekai,https://myanimelist.net/anime/840/Narue_no_Sekai
3266,Ai_Yori_Aoshi__Enishi_-_Miyuki,https://myanimelist.net/anime/3266/Ai_Yori_Aoshi__Enishi_-_Miyuki
1441,Ginga_Tetsudou_no_Yoru,https://myanimelist.net/anime/1441/Ginga_Tetsudou_no_Yoru
19165,Fate_Zero_Cafe,https://myanimelist.net/anime/19165/Fate_Zero_Cafe
4358,Aniyome_wa_Ijippari,https://myanimelist.net/anime/4358/Aniyome_wa_Ijippari
10257,Pretty_Rhythm__Aurora_Dream,https://myanimelist.net/anime/10257/Pretty_Rhythm__Aurora_Dream
38331,Stand_My_Heroes__Piece_of_Truth,https://myanimelist.net/anime/38331/Stand_My_Heroes__Piece_of_Truth
35286,Henkei_Shoujo,https://myanimelist.net/anime/35286/Henkei_Shoujo
9396,Mitsudomoe__Oppai_Ippai_Mama_Genki,https://myanimelist.net/anime/9396/Mitsudomoe__Oppai_Ippai_Mama_Genki
32682,Kagewani__Shou,https://myanimelist.net/anime/32682/Kagewani__Shou
609,Saishuu_Heiki_Kanojo__Another_Love_Song,https://myanimelist.net/anime/609/Saishuu_Heiki_Kanojo__Another_Love_Song
8171,One_Piece_Recap,https://myanimelist.net/anime/8171/One_Piece_Recap
18177,Yowamushi_Pedal__Special_Ride,https://myanimelist.net/anime/18177/Yowamushi_Pedal__Special_Ride
36369,Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_1,https://myanimelist.net/anime/36369/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_1
20649,Kimi_no_Iru_Machi_OVA,https://myanimelist.net/anime/20649/Kimi_no_Iru_Machi_OVA
2132,Inukami_The_Movie__Tokumei_Reiteki_Sousakan_Karina_Shirou,https://myanimelist.net/anime/2132/Inukami_The_Movie__Tokumei_Reiteki_Sousakan_Karina_Shirou
1008,Ranma_½__Yomigaeru_Kioku,https://myanimelist.net/anime/1008/Ranma_½__Yomigaeru_Kioku
39753,Omoi_Omoware_Furi_Furare,https://myanimelist.net/anime/39753/Omoi_Omoware_Furi_Furare
37374,Pastel_Memories,https://myanimelist.net/anime/37374/Pastel_Memories
40359,Ikebukuro_West_Gate_Park,https://myanimelist.net/anime/40359/Ikebukuro_West_Gate_Park
3057,Loveless_Specials,https://myanimelist.net/anime/3057/Loveless_Specials
17391,Senyuu_Specials,https://myanimelist.net/anime/17391/Senyuu_Specials
13629,Furiko,https://myanimelist.net/anime/13629/Furiko
7875,Kanokon__Manatsu_no_Dai_Shanikusai_Specials,https://myanimelist.net/anime/7875/Kanokon__Manatsu_no_Dai_Shanikusai_Specials
35122,Shingeki_no_Kyotou,https://myanimelist.net/anime/35122/Shingeki_no_Kyotou
23479,Itadaki_Seieki♥_Special,https://myanimelist.net/anime/23479/Itadaki_Seieki♥_Special
39495,Totsukuni_no_Shoujo,https://myanimelist.net/anime/39495/Totsukuni_no_Shoujo
35315,ChäoS_Child__Silent_Sky,https://myanimelist.net/anime/35315/ChäoS_Child__Silent_Sky
56,Avenger,https://myanimelist.net/anime/56/Avenger
14267,Persona_4_the_Animation__The_Factor_of_Hope,https://myanimelist.net/anime/14267/Persona_4_the_Animation__The_Factor_of_Hope
31280,Selector_Destructed_WIXOSS_Movie,https://myanimelist.net/anime/31280/Selector_Destructed_WIXOSS_Movie
5333,Ikkitousen__Great_Guardians_Specials,https://myanimelist.net/anime/5333/Ikkitousen__Great_Guardians_Specials
28929,Vampire_Holmes,https://myanimelist.net/anime/28929/Vampire_Holmes
21421,Mahou_Shoujo_Taisen,https://myanimelist.net/anime/21421/Mahou_Shoujo_Taisen
16149,Kick-Heart,https://myanimelist.net/anime/16149/Kick-Heart
29876,Chu_Feng__BEE,https://myanimelist.net/anime/29876/Chu_Feng__BEE
35672,Yama_no_Susume__Third_Season,https://myanimelist.net/anime/35672/Yama_no_Susume__Third_Season
1043,Tokyo_Babylon,https://myanimelist.net/anime/1043/Tokyo_Babylon
40870,SSSSDynazenon,https://myanimelist.net/anime/40870/SSSSDynazenon
9023,Katekyo_Hitman_Reborn__Mr_Rebokku_no_Ciao_Ciao_Interview,https://myanimelist.net/anime/9023/Katekyo_Hitman_Reborn__Mr_Rebokku_no_Ciao_Ciao_Interview
1682,Baldr_Force_Exe_Resolution,https://myanimelist.net/anime/1682/Baldr_Force_Exe_Resolution
38797,Papa_datte_Shitai,https://myanimelist.net/anime/38797/Papa_datte_Shitai
30567,Teekyuu_5,https://myanimelist.net/anime/30567/Teekyuu_5
37106,Kitsune_no_Koe,https://myanimelist.net/anime/37106/Kitsune_no_Koe
16033,Karneval,https://myanimelist.net/anime/16033/Karneval
2873,Bible_Black_Only_Version,https://myanimelist.net/anime/2873/Bible_Black_Only_Version
942,Nishi_no_Yoki_Majo__Astraea_Testament,https://myanimelist.net/anime/942/Nishi_no_Yoki_Majo__Astraea_Testament
23135,PriPara,https://myanimelist.net/anime/23135/PriPara
25647,Sabage-bu_Specials,https://myanimelist.net/anime/25647/Sabage-bu_Specials
3614,Yakushiji_Ryouko_no_Kaiki_Jikenbo,https://myanimelist.net/anime/3614/Yakushiji_Ryouko_no_Kaiki_Jikenbo
2274,CLAMP_in_Wonderland,https://myanimelist.net/anime/2274/CLAMP_in_Wonderland
2182,Robot_Carnival,https://myanimelist.net/anime/2182/Robot_Carnival
40571,Majo_no_Tabitabi,https://myanimelist.net/anime/40571/Majo_no_Tabitabi
23703,Gatchaman_Crowds__Embrace,https://myanimelist.net/anime/23703/Gatchaman_Crowds__Embrace
27967,Senran_Kagura_Estival_Versus__Shoujo-tachi_no_Sentaku,https://myanimelist.net/anime/27967/Senran_Kagura_Estival_Versus__Shoujo-tachi_no_Sentaku
36803,Servamp_Movie__Alice_in_the_Garden,https://myanimelist.net/anime/36803/Servamp_Movie__Alice_in_the_Garden
2355,Devilman__Yochou_Sirene-hen,https://myanimelist.net/anime/2355/Devilman__Yochou_Sirene-hen
635,Juubee-chan__Lovely_Gantai_no_Himitsu,https://myanimelist.net/anime/635/Juubee-chan__Lovely_Gantai_no_Himitsu
10668,Imouto_Paradise,https://myanimelist.net/anime/10668/Imouto_Paradise
5226,Souten_Kouro,https://myanimelist.net/anime/5226/Souten_Kouro
7396,Shuffle_Prologue,https://myanimelist.net/anime/7396/Shuffle_Prologue
20221,Minami-ke_Natsuyasumi,https://myanimelist.net/anime/20221/Minami-ke_Natsuyasumi
38464,Ashita_Sekai_ga_Owaru_toshitemo,https://myanimelist.net/anime/38464/Ashita_Sekai_ga_Owaru_toshitemo
3479,Taimanin_Asagi,https://myanimelist.net/anime/3479/Taimanin_Asagi
36455,Wo_de_Tian_Jie_Nu_You,https://myanimelist.net/anime/36455/Wo_de_Tian_Jie_Nu_You
2372,Enbo,https://myanimelist.net/anime/2372/Enbo
830,Sexfriend,https://myanimelist.net/anime/830/Sexfriend
5959,Mizugi_Kanojo_The_Animation,https://myanimelist.net/anime/5959/Mizugi_Kanojo_The_Animation
12067,Rurouni_Kenshin_Special,https://myanimelist.net/anime/12067/Rurouni_Kenshin_Special
398,Seikai_no_Senki_III,https://myanimelist.net/anime/398/Seikai_no_Senki_III
124,Fushigi_Yuugi__Eikouden,https://myanimelist.net/anime/124/Fushigi_Yuugi__Eikouden
33069,Dimension_W__Short_Track_Robot_wa_Sentou_no_Yume_wo_Miruka,https://myanimelist.net/anime/33069/Dimension_W__Short_Track_Robot_wa_Sentou_no_Yume_wo_Miruka
35798,Detective_Conan_Movie_22__Zero_The_Enforcer,https://myanimelist.net/anime/35798/Detective_Conan_Movie_22__Zero_The_Enforcer
1256,Saint_Seiya__Jashin_Eris,https://myanimelist.net/anime/1256/Saint_Seiya__Jashin_Eris
4136,Penguin_Musume♥Heart,https://myanimelist.net/anime/4136/Penguin_Musume♥Heart
36976,Cutie_Honey_Universe,https://myanimelist.net/anime/36976/Cutie_Honey_Universe
958,HeatGuy_J,https://myanimelist.net/anime/958/HeatGuy_J
34751,Blood_Lad__Kanketsu_Kinen,https://myanimelist.net/anime/34751/Blood_Lad__Kanketsu_Kinen
34391,Mobile_Suit_Gundam_Thunderbolt_2nd_Season,https://myanimelist.net/anime/34391/Mobile_Suit_Gundam_Thunderbolt_2nd_Season
1264,Yoroiden_Samurai_Troopers,https://myanimelist.net/anime/1264/Yoroiden_Samurai_Troopers
9493,Dororon_Enma-kun_Meeramera,https://myanimelist.net/anime/9493/Dororon_Enma-kun_Meeramera
14835,The_iDOLMSTER_Shiny_Festa,https://myanimelist.net/anime/14835/The_iDOLMSTER_Shiny_Festa
1728,Super_GALS_Kotobuki_Ran,https://myanimelist.net/anime/1728/Super_GALS_Kotobuki_Ran
36833,Fate_kaleid_liner_Prisma☆Illya_Movie__Sekka_no_Chikai_-_Kuro_Sakura_no_Heya,https://myanimelist.net/anime/36833/Fate_kaleid_liner_Prisma☆Illya_Movie__Sekka_no_Chikai_-_Kuro_Sakura_no_Heya
492,Armitage_III__Dual-Matrix,https://myanimelist.net/anime/492/Armitage_III__Dual-Matrix
17273,Hetalia__The_Beautiful_World_Specials,https://myanimelist.net/anime/17273/Hetalia__The_Beautiful_World_Specials
3840,Crystal_Blaze,https://myanimelist.net/anime/3840/Crystal_Blaze
36992,Tomie,https://myanimelist.net/anime/36992/Tomie
1869,Nana_Recaps,https://myanimelist.net/anime/1869/Nana_Recaps
16419,Dokidoki_Precure,https://myanimelist.net/anime/16419/Dokidoki_Precure
7304,Detective_Conan_Movie_08__Time_Travel_of_the_Silver_Sky,https://myanimelist.net/anime/7304/Detective_Conan_Movie_08__Time_Travel_of_the_Silver_Sky
34550,Warau_Salesman_New,https://myanimelist.net/anime/34550/Warau_Salesman_New
352,Motto_Ojamajo_Doremi,https://myanimelist.net/anime/352/Motto_Ojamajo_Doremi
10469,Sayonara_Zetsubou_Sensei_Special,https://myanimelist.net/anime/10469/Sayonara_Zetsubou_Sensei_Special
4715,Shigofumi__Sore_kara,https://myanimelist.net/anime/4715/Shigofumi__Sore_kara
37655,Sword_Gai_The_Animation_Part_II,https://myanimelist.net/anime/37655/Sword_Gai_The_Animation_Part_II
4795,Pokemon__Pika_Pika_Hoshizora_Camp,https://myanimelist.net/anime/4795/Pokemon__Pika_Pika_Hoshizora_Camp
1011,Ranma_½_Super,https://myanimelist.net/anime/1011/Ranma_½_Super
16608,Shitcom,https://myanimelist.net/anime/16608/Shitcom
38081,Girls___Panzer__Saishuushou_Part_2,https://myanimelist.net/anime/38081/Girls___Panzer__Saishuushou_Part_2
2451,Space_Cobra,https://myanimelist.net/anime/2451/Space_Cobra
31491,Hantsu_x_Trash,https://myanimelist.net/anime/31491/Hantsu_x_Trash
6591,Rurouni_Kenshin_DVD-BOX_Special_Ending,https://myanimelist.net/anime/6591/Rurouni_Kenshin_DVD-BOX_Special_Ending
1080,Sentou_Yousei_Yukikaze,https://myanimelist.net/anime/1080/Sentou_Yousei_Yukikaze
41660,Yesterday_wo_Utatte__Haishin-ban_Episode,https://myanimelist.net/anime/41660/Yesterday_wo_Utatte__Haishin-ban_Episode
40750,Kaifuku_Jutsushi_no_Yarinaoshi,https://myanimelist.net/anime/40750/Kaifuku_Jutsushi_no_Yarinaoshi
34125,High_School_Fleet_OVA,https://myanimelist.net/anime/34125/High_School_Fleet_OVA
3665,Ginga_Eiyuu_Densetsu_Gaiden_1999,https://myanimelist.net/anime/3665/Ginga_Eiyuu_Densetsu_Gaiden_1999
5458,Yu☆Gi☆Oh_Duel_Monsters__Battle_City_Special,https://myanimelist.net/anime/5458/Yu☆Gi☆Oh_Duel_Monsters__Battle_City_Special
15807,Ro-Kyu-Bu__Tomoka_no_Ichigo_Sundae,https://myanimelist.net/anime/15807/Ro-Kyu-Bu__Tomoka_no_Ichigo_Sundae
445,Tales_of_Eternia_The_Animation,https://myanimelist.net/anime/445/Tales_of_Eternia_The_Animation
117,El_Hazard__The_Magnificent_World,https://myanimelist.net/anime/117/El_Hazard__The_Magnificent_World
42429,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_3rd_Season,https://myanimelist.net/anime/42429/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_3rd_Season
4052,Medarot_Damashii,https://myanimelist.net/anime/4052/Medarot_Damashii
22677,Appleseed_Alpha,https://myanimelist.net/anime/22677/Appleseed_Alpha
2603,Mushi-Uta,https://myanimelist.net/anime/2603/Mushi-Uta
37828,Bokura_no_Nanokakan_Sensou,https://myanimelist.net/anime/37828/Bokura_no_Nanokakan_Sensou
30243,Gakuen_de_Jikan_yo_Tomare,https://myanimelist.net/anime/30243/Gakuen_de_Jikan_yo_Tomare
2724,Daicon_Opening_Animations,https://myanimelist.net/anime/2724/Daicon_Opening_Animations
12059,Otome_Dori,https://myanimelist.net/anime/12059/Otome_Dori
36796,Owarimonogatari_2nd_Season_Recaps,https://myanimelist.net/anime/36796/Owarimonogatari_2nd_Season_Recaps
992,Dual_Parallel_Lun-Lun_Monogatari,https://myanimelist.net/anime/992/Dual_Parallel_Lun-Lun_Monogatari
42205,Shaman_King_2021,https://myanimelist.net/anime/42205/Shaman_King_2021
